ctry_cd,country,item_cd,item,origin,population,Protein supply (kg/ctry/y)
9,Argentina,2848,Milk - Excluding Butter,animal,41446000,226009182.6
9,Argentina,2899,Miscellaneous,vegetal,41446000,0.0
10,Australia,2511,Wheat and products,vegetal,23343000,157197597.75
10,Australia,2514,Maize and products,vegetal,23343000,7753377.45
10,Australia,2515,Rye and products,vegetal,23343000,2896866.3000000003
10,Australia,2516,Oats,vegetal,23343000,340807.8
10,Australia,2520,"Cereals, Other",vegetal,23343000,255605.85
10,Australia,2531,Potatoes and products,vegetal,23343000,18914832.900000002
10,Australia,2532,Cassava and products,vegetal,23343000,0.0
10,Australia,2533,Sweet potatoes,vegetal,23343000,426009.75
10,Australia,2534,"Roots, Other",vegetal,23343000,0.0
10,Australia,2546,Beans,vegetal,23343000,0.0
10,Australia,2547,Peas,vegetal,23343000,2641260.4499999997
10,Australia,2549,"Pulses, Other and products",vegetal,23343000,3663683.85
10,Australia,2551,Nuts and products,vegetal,23343000,11928272.999999998
10,Australia,2555,Soyabeans,vegetal,23343000,766817.5499999999
10,Australia,2556,Groundnuts (Shelled Eq),vegetal,23343000,7412569.649999999
10,Australia,2558,Rape and Mustardseed,vegetal,23343000,0.0
10,Australia,2560,Coconuts - Incl Copra,vegetal,23343000,766817.5499999999
10,Australia,2563,Olives (including preserved),vegetal,23343000,766817.5499999999
10,Australia,2571,Soyabean Oil,vegetal,23343000,170403.9
10,Australia,2573,Sunflowerseed Oil,vegetal,23343000,340807.8
10,Australia,2574,Rape and Mustard Oil,vegetal,23343000,255605.85
10,Australia,2577,Palm Oil,vegetal,23343000,85201.95
10,Australia,2578,Coconut Oil,vegetal,23343000,85201.95
10,Australia,2586,"Oilcrops Oil, Other",vegetal,23343000,766817.5499999999
10,Australia,2601,Tomatoes and products,vegetal,23343000,5964136.499999999
10,Australia,2602,Onions,vegetal,23343000,2641260.4499999997
10,Australia,2605,"Vegetables, Other",vegetal,23343000,19085236.8
10,Australia,2611,"Oranges, Mandarines",vegetal,23343000,1363231.2
10,Australia,2612,"Lemons, Limes and products",vegetal,23343000,170403.9
10,Australia,2613,Grapefruit and products,vegetal,23343000,0.0
10,Australia,2614,"Citrus, Other",vegetal,23343000,0.0
10,Australia,2615,Bananas,vegetal,23343000,2470856.55
10,Australia,2617,Apples and products,vegetal,23343000,340807.8
10,Australia,2618,Pineapples and products,vegetal,23343000,340807.8
10,Australia,2619,Dates,vegetal,23343000,85201.95
10,Australia,2620,Grapes and products (excl wine),vegetal,23343000,1022423.4
10,Australia,2625,"Fruits, Other",vegetal,23343000,3493279.9499999997
10,Australia,2630,Coffee and products,vegetal,23343000,4600905.3
10,Australia,2633,Cocoa Beans and products,vegetal,23343000,5197318.95
10,Australia,2635,Tea (including mate),vegetal,23343000,1363231.2
10,Australia,2640,Pepper,vegetal,23343000,255605.85
10,Australia,2641,Pimento,vegetal,23343000,426009.75
10,Australia,2642,Cloves,vegetal,23343000,0.0
10,Australia,2645,"Spices, Other",vegetal,23343000,852019.5
10,Australia,2655,Wine,vegetal,23343000,0.0
10,Australia,2656,Beer,vegetal,23343000,6219742.35
10,Australia,2657,"Beverages, Fermented",vegetal,23343000,85201.95
10,Australia,2680,Infant food,vegetal,23343000,1192827.3
10,Australia,2731,Bovine Meat,animal,23343000,109740111.6
10,Australia,2732,Mutton & Goat Meat,animal,23343000,28116643.5
10,Australia,2733,Pigmeat,animal,23343000,48479909.550000004
10,Australia,2734,Poultry Meat,animal,23343000,136834331.7
10,Australia,2735,"Meat, Other",animal,23343000,8775800.85
10,Australia,2736,"Offals, Edible",animal,23343000,32887952.7
10,Australia,2737,"Fats, Animals, Raw",animal,23343000,511211.7
10,Australia,2740,"Butter, Ghee",animal,23343000,766817.5499999999
10,Australia,2743,Cream,animal,23343000,170403.9
10,Australia,2744,Eggs,animal,23343000,21300487.5
10,Australia,2745,Honey,vegetal,23343000,0.0
10,Australia,2761,Freshwater Fish,animal,23343000,9968628.15
10,Australia,2762,Demersal Fish,animal,23343000,10309435.95
10,Australia,2763,Pelagic Fish,animal,23343000,12098676.9
10,Australia,2764,"Marine Fish, Other",animal,23343000,6816156.0
10,Australia,2765,Crustaceans,animal,23343000,9627820.349999998
10,Australia,2766,Cephalopods,animal,23343000,4004491.65
10,Australia,2767,"Molluscs, Other",animal,23343000,1363231.2
10,Australia,2769,"Aquatic Animals, Others",animal,23343000,255605.85
10,Australia,2775,Aquatic Plants,animal,23343000,0.0
10,Australia,2781,"Fish, Body Oil",animal,23343000,0.0
10,Australia,2782,"Fish, Liver Oil",animal,23343000,0.0
10,Australia,2805,Rice (Milled Equivalent),vegetal,23343000,16443976.35
10,Australia,2848,Milk - Excluding Butter,animal,23343000,168785062.95
10,Australia,2899,Miscellaneous,vegetal,23343000,3493279.9499999997
11,Austria,2511,Wheat and products,vegetal,8495000,65021154.75
11,Austria,2513,Barley and products,vegetal,8495000,217047.25
11,Austria,2514,Maize and products,vegetal,8495000,7255579.5
11,Austria,2515,Rye and products,vegetal,8495000,6914505.25
11,Austria,2516,Oats,vegetal,8495000,2139465.75
11,Austria,2520,"Cereals, Other",vegetal,8495000,0.0
11,Austria,2531,Potatoes and products,vegetal,8495000,7100545.75
11,Austria,2533,Sweet potatoes,vegetal,8495000,0.0
11,Austria,2543,"Sweeteners, Other",vegetal,8495000,31006.75
11,Austria,2546,Beans,vegetal,8495000,310067.5
11,Austria,2547,Peas,vegetal,8495000,713155.25
11,Austria,2549,"Pulses, Other and products",vegetal,8495000,341074.25
11,Austria,2551,Nuts and products,vegetal,8495000,3286715.5
11,Austria,2555,Soyabeans,vegetal,8495000,6542424.25
11,Austria,2556,Groundnuts (Shelled Eq),vegetal,8495000,2263492.75
11,Austria,2557,Sunflower seed,vegetal,8495000,992216.0
11,Austria,2558,Rape and Mustardseed,vegetal,8495000,0.0
11,Austria,2560,Coconuts - Incl Copra,vegetal,8495000,93020.25
11,Austria,2561,Sesame seed,vegetal,8495000,403087.75
11,Austria,2563,Olives (including preserved),vegetal,8495000,62013.5
11,Austria,2570,"Oilcrops, Other",vegetal,8495000,558121.5
11,Austria,2571,Soyabean Oil,vegetal,8495000,0.0
11,Austria,2573,Sunflowerseed Oil,vegetal,8495000,279060.75
11,Austria,2575,Cottonseed Oil,vegetal,8495000,0.0
11,Austria,2577,Palm Oil,vegetal,8495000,31006.75
11,Austria,2578,Coconut Oil,vegetal,8495000,93020.25
11,Austria,2582,Maize Germ Oil,vegetal,8495000,62013.5
11,Austria,2586,"Oilcrops Oil, Other",vegetal,8495000,310067.5
11,Austria,2601,Tomatoes and products,vegetal,8495000,1612351.0
11,Austria,2602,Onions,vegetal,8495000,1023222.75
11,Austria,2605,"Vegetables, Other",vegetal,8495000,7627660.5
11,Austria,2611,"Oranges, Mandarines",vegetal,8495000,744162.0
11,Austria,2612,"Lemons, Limes and products",vegetal,8495000,124027.0
11,Austria,2613,Grapefruit and products,vegetal,8495000,31006.75
11,Austria,2614,"Citrus, Other",vegetal,8495000,0.0
11,Austria,2615,Bananas,vegetal,8495000,744162.0
11,Austria,2616,Plantains,vegetal,8495000,0.0
11,Austria,2617,Apples and products,vegetal,8495000,1054229.5
11,Austria,2618,Pineapples and products,vegetal,8495000,62013.5
11,Austria,2619,Dates,vegetal,8495000,31006.75
11,Austria,2620,Grapes and products (excl wine),vegetal,8495000,465101.25
11,Austria,2625,"Fruits, Other",vegetal,8495000,2790607.5
11,Austria,2630,Coffee and products,vegetal,8495000,4278931.5
11,Austria,2633,Cocoa Beans and products,vegetal,8495000,558121.5
11,Austria,2635,Tea (including mate),vegetal,8495000,217047.25
11,Austria,2640,Pepper,vegetal,8495000,124027.0
11,Austria,2641,Pimento,vegetal,8495000,248054.0
11,Austria,2642,Cloves,vegetal,8495000,0.0
11,Austria,2645,"Spices, Other",vegetal,8495000,651141.75
11,Austria,2655,Wine,vegetal,8495000,0.0
11,Austria,2656,Beer,vegetal,8495000,4526985.5
11,Austria,2657,"Beverages, Fermented",vegetal,8495000,0.0
11,Austria,2680,Infant food,vegetal,8495000,0.0
11,Austria,2731,Bovine Meat,animal,8495000,21084590.0
11,Austria,2732,Mutton & Goat Meat,animal,8495000,1271276.75
11,Austria,2733,Pigmeat,animal,8495000,46696165.5
11,Austria,2734,Poultry Meat,animal,8495000,23782177.25
11,Austria,2735,"Meat, Other",animal,8495000,1891411.75
11,Austria,2736,"Offals, Edible",animal,8495000,1953425.25
11,Austria,2737,"Fats, Animals, Raw",animal,8495000,62013.5
11,Austria,2740,"Butter, Ghee",animal,8495000,434094.5
11,Austria,2743,Cream,animal,8495000,1829398.25
11,Austria,2744,Eggs,animal,8495000,14139078.0
11,Austria,2745,Honey,vegetal,8495000,31006.75
11,Austria,2761,Freshwater Fish,animal,8495000,3410742.5
11,Austria,2762,Demersal Fish,animal,8495000,3131681.75
11,Austria,2763,Pelagic Fish,animal,8495000,4309938.25
11,Austria,2764,"Marine Fish, Other",animal,8495000,899195.75
11,Austria,2765,Crustaceans,animal,8495000,744162.0
11,Austria,2766,Cephalopods,animal,8495000,217047.25
11,Austria,2767,"Molluscs, Other",animal,8495000,124027.0
11,Austria,2769,"Aquatic Animals, Others",animal,8495000,0.0
11,Austria,2775,Aquatic Plants,animal,8495000,0.0
11,Austria,2781,"Fish, Body Oil",animal,8495000,0.0
11,Austria,2782,"Fish, Liver Oil",animal,8495000,0.0
11,Austria,2805,Rice (Milled Equivalent),vegetal,8495000,2108459.0
11,Austria,2848,Milk - Excluding Butter,animal,8495000,68928005.25
11,Austria,2899,Miscellaneous,vegetal,8495000,310067.5
12,Bahamas,2511,Wheat and products,vegetal,377000,1056806.4
12,Bahamas,2513,Barley and products,vegetal,377000,107331.9
12,Bahamas,2514,Maize and products,vegetal,377000,96323.5
12,Bahamas,2515,Rye and products,vegetal,377000,9632.35
12,Bahamas,2516,Oats,vegetal,377000,56418.049999999996
12,Bahamas,2520,"Cereals, Other",vegetal,377000,30273.1
12,Bahamas,2531,Potatoes and products,vegetal,377000,38529.4
12,Bahamas,2532,Cassava and products,vegetal,377000,12384.449999999999
12,Bahamas,2533,Sweet potatoes,vegetal,377000,9632.35
12,Bahamas,2534,"Roots, Other",vegetal,377000,1376.05
12,Bahamas,2546,Beans,vegetal,377000,46785.700000000004
12,Bahamas,2547,Peas,vegetal,377000,9632.35
12,Bahamas,2549,"Pulses, Other and products",vegetal,377000,41281.5
12,Bahamas,2551,Nuts and products,vegetal,377000,67426.45
12,Bahamas,2555,Soyabeans,vegetal,377000,5504.2
12,Bahamas,2556,Groundnuts (Shelled Eq),vegetal,377000,151365.50000000003
12,Bahamas,2558,Rape and Mustardseed,vegetal,377000,0.0
12,Bahamas,2560,Coconuts - Incl Copra,vegetal,377000,48161.75
12,Bahamas,2561,Sesame seed,vegetal,377000,2752.1
12,Bahamas,2570,"Oilcrops, Other",vegetal,377000,8256.3
12,Bahamas,2586,"Oilcrops Oil, Other",vegetal,377000,5504.2
12,Bahamas,2601,Tomatoes and products,vegetal,377000,78434.84999999999
12,Bahamas,2602,Onions,vegetal,377000,23392.850000000002
12,Bahamas,2605,"Vegetables, Other",vegetal,377000,510514.55
12,Bahamas,2611,"Oranges, Mandarines",vegetal,377000,67426.45
12,Bahamas,2612,"Lemons, Limes and products",vegetal,377000,31649.149999999998
12,Bahamas,2613,Grapefruit and products,vegetal,377000,60546.2
12,Bahamas,2615,Bananas,vegetal,377000,83939.05
12,Bahamas,2616,Plantains,vegetal,377000,4128.15
12,Bahamas,2617,Apples and products,vegetal,377000,11008.4
12,Bahamas,2618,Pineapples and products,vegetal,377000,4128.15
12,Bahamas,2620,Grapes and products (excl wine),vegetal,377000,12384.449999999999
12,Bahamas,2625,"Fruits, Other",vegetal,377000,85315.09999999999
12,Bahamas,2630,Coffee and products,vegetal,377000,100451.65
12,Bahamas,2633,Cocoa Beans and products,vegetal,377000,49537.799999999996
12,Bahamas,2635,Tea (including mate),vegetal,377000,61922.25
12,Bahamas,2640,Pepper,vegetal,377000,23392.850000000002
12,Bahamas,2645,"Spices, Other",vegetal,377000,61922.25
12,Bahamas,2656,Beer,vegetal,377000,5504.2
12,Bahamas,2680,Infant food,vegetal,377000,105955.84999999999
12,Bahamas,2731,Bovine Meat,animal,377000,1253581.55
12,Bahamas,2732,Mutton & Goat Meat,animal,377000,279338.14999999997
12,Bahamas,2733,Pigmeat,animal,377000,1253581.55
12,Bahamas,2734,Poultry Meat,animal,377000,2171406.9
12,Bahamas,2735,"Meat, Other",animal,377000,38529.4
12,Bahamas,2736,"Offals, Edible",animal,377000,166502.05
12,Bahamas,2737,"Fats, Animals, Raw",animal,377000,6880.25
12,Bahamas,2740,"Butter, Ghee",animal,377000,8256.3
12,Bahamas,2743,Cream,animal,377000,1376.05
12,Bahamas,2744,Eggs,animal,377000,233928.5
12,Bahamas,2761,Freshwater Fish,animal,377000,42657.549999999996
12,Bahamas,2762,Demersal Fish,animal,377000,111460.05
12,Bahamas,2763,Pelagic Fish,animal,377000,531155.2999999999
12,Bahamas,2764,"Marine Fish, Other",animal,377000,41281.5
12,Bahamas,2765,Crustaceans,animal,377000,228424.3
12,Bahamas,2766,Cephalopods,animal,377000,9632.35
12,Bahamas,2767,"Molluscs, Other",animal,377000,17888.649999999998
12,Bahamas,2769,"Aquatic Animals, Others",animal,377000,0.0
12,Bahamas,2775,Aquatic Plants,animal,377000,0.0
12,Bahamas,2781,"Fish, Body Oil",animal,377000,0.0
12,Bahamas,2782,"Fish, Liver Oil",animal,377000,0.0
12,Bahamas,2805,Rice (Milled Equivalent),vegetal,377000,667384.2499999999
12,Bahamas,2848,Milk - Excluding Butter,animal,377000,1370545.8
12,Bahamas,2899,Miscellaneous,vegetal,377000,235304.55
14,Barbados,2511,Wheat and products,vegetal,285000,1546851.75
14,Barbados,2513,Barley and products,vegetal,285000,0.0
14,Barbados,2514,Maize and products,vegetal,285000,237177.0
14,Barbados,2515,Rye and products,vegetal,285000,0.0
14,Barbados,2516,Oats,vegetal,285000,26006.25
14,Barbados,2520,"Cereals, Other",vegetal,285000,49932.0
14,Barbados,2531,Potatoes and products,vegetal,285000,222613.5
14,Barbados,2532,Cassava and products,vegetal,285000,2080.5
14,Barbados,2533,Sweet potatoes,vegetal,285000,11442.75
14,Barbados,2534,"Roots, Other",vegetal,285000,6241.5
14,Barbados,2535,Yams,vegetal,285000,12483.0
14,Barbados,2546,Beans,vegetal,285000,32247.75
14,Barbados,2547,Peas,vegetal,285000,115467.75
14,Barbados,2549,"Pulses, Other and products",vegetal,285000,266304.0
14,Barbados,2551,Nuts and products,vegetal,285000,43690.5
14,Barbados,2555,Soyabeans,vegetal,285000,5201.25
14,Barbados,2556,Groundnuts (Shelled Eq),vegetal,285000,140433.75
14,Barbados,2557,Sunflower seed,vegetal,285000,3120.75
14,Barbados,2558,Rape and Mustardseed,vegetal,285000,104025.0
14,Barbados,2560,Coconuts - Incl Copra,vegetal,285000,38489.25
14,Barbados,2561,Sesame seed,vegetal,285000,4161.0
14,Barbados,2563,Olives (including preserved),vegetal,285000,0.0
14,Barbados,2571,Soyabean Oil,vegetal,285000,5201.25
14,Barbados,2578,Coconut Oil,vegetal,285000,0.0
14,Barbados,2586,"Oilcrops Oil, Other",vegetal,285000,0.0
14,Barbados,2601,Tomatoes and products,vegetal,285000,12483.0
14,Barbados,2602,Onions,vegetal,285000,27046.5
14,Barbados,2605,"Vegetables, Other",vegetal,285000,236136.75
14,Barbados,2611,"Oranges, Mandarines",vegetal,285000,20805.0
14,Barbados,2612,"Lemons, Limes and products",vegetal,285000,2080.5
14,Barbados,2613,Grapefruit and products,vegetal,285000,1040.25
14,Barbados,2614,"Citrus, Other",vegetal,285000,0.0
14,Barbados,2615,Bananas,vegetal,285000,23925.75
14,Barbados,2616,Plantains,vegetal,285000,8322.0
14,Barbados,2617,Apples and products,vegetal,285000,7281.750000000001
14,Barbados,2618,Pineapples and products,vegetal,285000,3120.75
14,Barbados,2620,Grapes and products (excl wine),vegetal,285000,12483.0
14,Barbados,2625,"Fruits, Other",vegetal,285000,40569.75
14,Barbados,2630,Coffee and products,vegetal,285000,18724.5
14,Barbados,2633,Cocoa Beans and products,vegetal,285000,20805.0
14,Barbados,2635,Tea (including mate),vegetal,285000,26006.25
14,Barbados,2640,Pepper,vegetal,285000,11442.75
14,Barbados,2641,Pimento,vegetal,285000,6241.5
14,Barbados,2642,Cloves,vegetal,285000,1040.25
14,Barbados,2645,"Spices, Other",vegetal,285000,24966.0
14,Barbados,2656,Beer,vegetal,285000,43690.5
14,Barbados,2680,Infant food,vegetal,285000,60334.5
14,Barbados,2731,Bovine Meat,animal,285000,728175.0
14,Barbados,2732,Mutton & Goat Meat,animal,285000,156037.5
14,Barbados,2733,Pigmeat,animal,285000,178923.0
14,Barbados,2734,Poultry Meat,animal,285000,1476114.75
14,Barbados,2735,"Meat, Other",animal,285000,0.0
14,Barbados,2736,"Offals, Edible",animal,285000,114427.5
14,Barbados,2737,"Fats, Animals, Raw",animal,285000,1040.25
14,Barbados,2740,"Butter, Ghee",animal,285000,2080.5
14,Barbados,2743,Cream,animal,285000,17684.25
14,Barbados,2744,Eggs,animal,285000,271505.25
14,Barbados,2761,Freshwater Fish,animal,285000,24966.0
14,Barbados,2762,Demersal Fish,animal,285000,91542.0
14,Barbados,2763,Pelagic Fish,animal,285000,762503.25
14,Barbados,2764,"Marine Fish, Other",animal,285000,306873.75
14,Barbados,2765,Crustaceans,animal,285000,43690.5
14,Barbados,2766,Cephalopods,animal,285000,13523.25
14,Barbados,2767,"Molluscs, Other",animal,285000,4161.0
14,Barbados,2775,Aquatic Plants,animal,285000,0.0
14,Barbados,2781,"Fish, Body Oil",animal,285000,0.0
14,Barbados,2782,"Fish, Liver Oil",animal,285000,0.0
14,Barbados,2805,Rice (Milled Equivalent),vegetal,285000,362007.0
14,Barbados,2848,Milk - Excluding Butter,animal,285000,1062095.2500000002
14,Barbados,2899,Miscellaneous,vegetal,285000,134192.25
16,Bangladesh,2511,Wheat and products,vegetal,156595000,249205283.0
16,Bangladesh,2513,Barley and products,vegetal,156595000,0.0
16,Bangladesh,2514,Maize and products,vegetal,156595000,12003006.75
16,Bangladesh,2516,Oats,vegetal,156595000,0.0
16,Bangladesh,2517,Millet and products,vegetal,156595000,1143143.5
16,Bangladesh,2518,Sorghum and products,vegetal,156595000,0.0
16,Bangladesh,2520,"Cereals, Other",vegetal,156595000,0.0
16,Bangladesh,2531,Potatoes and products,vegetal,156595000,125174213.25
16,Bangladesh,2532,Cassava and products,vegetal,156595000,0.0
16,Bangladesh,2533,Sweet potatoes,vegetal,156595000,2286287.0
16,Bangladesh,2534,"Roots, Other",vegetal,156595000,0.0
16,Bangladesh,2536,Sugar cane,vegetal,156595000,571571.75
16,Bangladesh,2541,Sugar non-centrifugal,vegetal,156595000,2857858.75
16,Bangladesh,2546,Beans,vegetal,156595000,10288291.5
16,Bangladesh,2547,Peas,vegetal,156595000,90879908.25
16,Bangladesh,2549,"Pulses, Other and products",vegetal,156595000,117172208.75
16,Bangladesh,2551,Nuts and products,vegetal,156595000,5715717.5
16,Bangladesh,2555,Soyabeans,vegetal,156595000,36009020.25
16,Bangladesh,2556,Groundnuts (Shelled Eq),vegetal,156595000,1143143.5
16,Bangladesh,2557,Sunflower seed,vegetal,156595000,0.0
16,Bangladesh,2558,Rape and Mustardseed,vegetal,156595000,0.0
16,Bangladesh,2560,Coconuts - Incl Copra,vegetal,156595000,0.0
16,Bangladesh,2570,"Oilcrops, Other",vegetal,156595000,0.0
16,Bangladesh,2586,"Oilcrops Oil, Other",vegetal,156595000,0.0
16,Bangladesh,2601,Tomatoes and products,vegetal,156595000,2857858.75
16,Bangladesh,2602,Onions,vegetal,156595000,21719726.5
16,Bangladesh,2605,"Vegetables, Other",vegetal,156595000,38295307.25
16,Bangladesh,2611,"Oranges, Mandarines",vegetal,156595000,571571.75
16,Bangladesh,2612,"Lemons, Limes and products",vegetal,156595000,0.0
16,Bangladesh,2613,Grapefruit and products,vegetal,156595000,0.0
16,Bangladesh,2614,"Citrus, Other",vegetal,156595000,0.0
16,Bangladesh,2615,Bananas,vegetal,156595000,5715717.5
16,Bangladesh,2617,Apples and products,vegetal,156595000,0.0
16,Bangladesh,2618,Pineapples and products,vegetal,156595000,571571.75
16,Bangladesh,2619,Dates,vegetal,156595000,0.0
16,Bangladesh,2620,Grapes and products (excl wine),vegetal,156595000,0.0
16,Bangladesh,2625,"Fruits, Other",vegetal,156595000,10859863.25
